2025-02-19 13:19:21.198188,48478253,257154437,109917,266142,0,0,0,0
2025-02-19 13:19:26.202544,48490469,257171362,110003,266242,0,0,0,0
2025-02-19 13:19:31.205926,48496167,257177468,110063,266310,0,0,0,0
2025-02-19 13:19:36.209314,48528470,257211676,110287,266581,0,0,0,0
2025-02-19 13:19:41.212927,48556477,257242069,110472,266796,0,0,0,0
