2025-02-19 13:19:21.198129,125205671936,14762569728,104060121088,12.4
2025-02-19 13:19:26.202487,125205671936,14762586112,104060104704,12.4
2025-02-19 13:19:31.205887,125205671936,14762586112,104060104704,12.4
2025-02-19 13:19:36.209274,125205671936,14762590208,104060100608,12.4
2025-02-19 13:19:41.212888,125205671936,14762590208,104060100608,12.4
